method,circuit,resynthesis,error,max_depth,one_tree_per_output,mred,v_mred,med,v_med,hd,v_hd,wce,v_wce,time,area
decision_tree,KS_32b,False,,3,False,0.276,0.276,839779990.772,841413347.802,15.798,15.877,3069202545,3069005739,13.485860518001573,0.18181818181818182
decision_tree,KS_32b,False,,3,True,0.491,0.493,1525863609.894,1531066980.816,15.777,15.978,5294099977,5275005785,26.3057484489982,0.5523300229182582
decision_tree,KS_32b,True,,3,False,0.276,0.276,839779990.772,841413347.802,15.798,15.877,3069202545,3069005739,16.371908507000626,0.17723453017570664
decision_tree,KS_32b,True,,3,True,0.491,0.493,1525863609.894,1531066980.816,15.777,15.978,5294099977,5275005785,26.359927854002308,0.5401069518716578
decision_tree,KS_32b,False,,5,False,0.13,0.13,389320807.938,389483744.544,15.271,15.419,1578784920,1534395413,19.500504786999954,1.0366692131398014
decision_tree,KS_32b,False,,5,True,0.469,0.474,1440826407.362,1459027161.186,15.215,15.615,4775471961,4796305058,58.05835288399976,2.712757830404889
decision_tree,KS_32b,True,,5,False,0.13,0.13,389320807.938,389483744.544,15.271,15.419,1578784920,1534395413,19.916707362001034,1.0221543162719633
decision_tree,KS_32b,True,,5,True,0.469,0.474,1440826407.362,1459027161.186,15.215,15.615,4775471961,4796305058,59.44777233499917,2.692131398013751
decision_tree,KS_32b,False,,8,False,0.049,0.05,142135841.037,147008652.055,14.508,14.966,2276820354,2267665660,85.73540068100192,6.385026737967914
decision_tree,KS_32b,False,,8,True,0.429,0.456,1336562529.782,1408315075.455,13.58,14.674,4522510405,4500336727,379.9224829039995,19.82200152788388
decision_tree,KS_32b,True,,8,False,0.049,0.05,142135841.037,147008652.055,14.508,14.966,2276820354,2267665660,75.45988494500125,6.055003819709702
decision_tree,KS_32b,True,,8,True,0.429,0.456,1336675616.074,1408401096.799,13.58,14.674,4522510405,4500336727,392.2368944769987,19.834988540870896
decision_tree,KS_32b,False,,10,False,0.024,0.025,78911948.389,80443465.945,13.6,14.464,4335769662,4328270030,365.7662132709993,20.888464476699774
decision_tree,KS_32b,False,,10,True,0.393,0.44,1218873552.563,1358333983.956,11.886,13.954,4368490672,4367974722,1575.7114141109996,67.72574484339191
decision_tree,KS_32b,True,,10,False,0.024,0.025,78911948.389,80443465.945,13.6,14.464,4335769662,4328270030,353.37003758100036,20.543162719633308
decision_tree,KS_32b,True,,10,True,0.393,0.44,1218742030.048,1358507066.536,11.885,13.95,4368490672,4367974722,1541.593720585999,67.04354469060353
decision_tree,CLA_16b,False,,3,False,0.234,0.241,10016.889,10055.442,7.849,7.889,35736,35704,11.027576115000556,0.2959558823529412
decision_tree,CLA_16b,False,,3,True,0.454,0.459,23225.924,23253.576,7.937,8.012,80011,79966,20.39492588700159,0.6599264705882353
decision_tree,CLA_16b,True,,3,False,0.234,0.241,10016.889,10055.442,7.849,7.889,35736,35704,10.799729381000361,0.29963235294117646
decision_tree,CLA_16b,True,,3,True,0.454,0.459,23225.924,23253.576,7.937,8.012,80011,79966,21.40033547100029,0.6654411764705882
decision_tree,CLA_16b,False,,5,False,0.118,0.12,5904.29,5920.483,7.384,7.442,24316,24218,20.891272821998427,1.5018382352941178
decision_tree,CLA_16b,False,,5,True,0.408,0.416,20585.856,20735.375,7.317,7.432,72882,73078,50.1888879979997,3.2812500000000004
decision_tree,CLA_16b,True,,5,False,0.118,0.12,5904.29,5920.483,7.384,7.442,24316,24218,19.920989596001164,1.4246323529411764
decision_tree,CLA_16b,True,,5,True,0.408,0.416,20585.856,20735.375,7.317,7.432,72882,73078,50.07734074400287,3.3308823529411766
decision_tree,CLA_16b,False,,8,False,0.042,0.043,2066.226,2101.529,6.823,6.968,9586,9524,86.57306978899942,8.207720588235295
decision_tree,CLA_16b,False,,8,True,0.344,0.356,16776.971,17206.143,5.701,5.936,68683,68123,231.03413947800072,20.06066176470588
decision_tree,CLA_16b,True,,8,False,0.042,0.043,2066.226,2101.529,6.823,6.968,9586,9524,82.62597622100293,7.84375
decision_tree,CLA_16b,True,,8,True,0.344,0.356,16776.971,17206.143,5.701,5.936,68683,68123,226.0876271950001,19.83639705882353
decision_tree,CLA_16b,False,,10,False,0.022,0.023,1042.464,1071.488,6.208,6.488,18156,18229,286.25673288800317,25.669117647058822
decision_tree,CLA_16b,False,,10,True,0.29,0.309,14266.919,15168.605,4.511,4.91,67056,66559,799.4992784470014,59.95772058823529
decision_tree,CLA_16b,True,,10,False,0.022,0.023,1042.464,1071.488,6.208,6.488,18156,18229,271.2988022710015,25.191176470588236
decision_tree,CLA_16b,True,,10,True,0.29,0.309,14266.102,15168.749,4.51,4.909,67056,66559,786.9082442930012,59.03860294117648
